x,y,z
0.16599999999999998,-0.0486,0.41100000000000003
0.3817,-0.167,0.451
0.244,-0.0996,0.604
0.21999999999999997,-0.0949,0.6599999999999999
0.236,-0.0158,0.718
0.35741999999999996,-0.151,0.3338
0.4143,-0.223,0.469
0.3006,-0.00493,0.406
0.45399999999999996,0.00188,0.2687
0.32389999999999997,0.24,0.607
0.41579999999999995,-0.147,0.589
0.2929,-0.0321,0.382
0.45999999999999996,-0.171,0.5609999999999999
0.46399999999999997,0.0336,0.6659999999999999
0.4264,0.152,0.604
0.3221,-0.00497,0.3099
0.4054,0.141,0.602
0.44799999999999995,-0.17,0.554
0.492,-0.00449,0.524
0.3226,0.125,0.371
0.44889999999999997,-0.136,0.623
0.3024,-0.00632,0.3098
0.2862,-0.121,0.5349999999999999
0.38849999999999996,0.135,0.7090000000000001
0.41059999999999997,0.0947,0.45599999999999996
0.38049999999999995,-0.176,0.5449999999999999
0.21399999999999997,-0.265,0.498
0.34152,-0.0368,0.25882
0.144,0.0695,0.5329999999999999
0.46299999999999997,-0.204,0.605
0.34220999999999996,0.113,0.64
0.29719999999999996,0.0505,0.5840000000000001
0.4483,-0.0798,0.381
0.4376,0.0687,0.522
0.17999999999999997,0.0825,0.476
0.428,0.125,0.726
0.3964,-0.0337,0.716
0.34839,0.107,0.46399999999999997
0.247,0.159,0.3325
0.3697,0.0615,0.708
0.241,0.0698,0.423
0.486,-0.13,0.402
0.28969999999999996,-0.0649,0.5349999999999999
0.34256,0.014,0.45
0.487,-0.173,0.56
0.4396,0.0672,0.41500000000000004
0.209,-0.0953,0.483
0.3082,-0.174,0.602
0.516,-0.0551,0.377
0.3755,-0.0828,0.438
0.2667,0.109,0.51
0.3296,0.00294,0.719
0.173,-0.000747,0.473
0.29619999999999996,-0.11,0.5409999999999999
0.08999999999999997,0.0157,0.5780000000000001
0.46199999999999997,0.0659,0.4
0.25239999999999996,0.00552,0.7010000000000001
0.3661,-0.14,0.41900000000000004
0.3024,0.025,0.3302
0.3262,0.105,0.5529999999999999
0.2759,0.143,0.642
0.542,-0.15,0.497
0.21899999999999997,0.0913,0.478
0.3233,-0.0187,0.7110000000000001
0.21099999999999997,-0.194,0.583
0.491,0.0899,0.5920000000000001
0.34989,0.137,0.444
0.34260999999999997,-0.0835,0.41200000000000003
0.41219999999999996,-0.109,0.41900000000000004
0.34201,-0.0844,0.3486
0.39089999999999997,-0.0534,0.721
0.21299999999999997,0.0432,0.71
0.30389999999999995,-0.135,0.5720000000000001
0.15099999999999997,0.0206,0.6659999999999999
0.3785,-0.0554,0.3422
0.45499999999999996,-0.0488,0.469
0.2699,0.108,0.5489999999999999
0.4133,0.00491,0.3063
0.4332,0.102,0.5680000000000001
0.205,0.0351,0.5549999999999999
0.207,-0.00321,0.544
0.3122,0.00832,0.2624
0.44329999999999997,0.0898,0.45
0.2516,-0.0987,0.648
0.2516,0.0885,0.7090000000000001
0.36729999999999996,0.043,0.371
0.44189999999999996,-0.22,0.5369999999999999
0.492,-0.126,0.569
0.486,-0.187,0.577
0.2824,-0.0708,0.692
0.487,0.0549,0.479
0.39259999999999995,0.0297,0.31320000000000003
0.3977,0.13,0.478
0.247,-0.0347,0.649
0.40209999999999996,-0.00514,0.683
0.32389999999999997,-0.0927,0.563
0.3797,-0.0847,0.604
0.25379999999999997,-0.076,0.401
0.3218,-0.147,0.436
0.2943,0.0496,0.3387
0.3095,-0.12,0.654
0.2697,0.0892,0.391
0.35972,0.0313,0.35
0.31839999999999996,0.142,0.46699999999999997
0.2612,-0.0584,0.358
0.2758,-0.101,0.6679999999999999
0.544,-0.089,0.391
0.5289999999999999,0.136,0.41100000000000003
0.29819999999999997,0.0457,0.494
0.2883,0.0711,0.372
0.3074,0.0476,0.3367
0.5289999999999999,0.0671,0.589
0.4245,0.0965,0.579
0.17999999999999997,-0.0632,0.554
0.303,-0.0605,0.3038
0.477,-0.0782,0.499
0.25349999999999995,-0.0653,0.667
0.5,-0.0459,0.41000000000000003
0.4062,0.0652,0.374
0.34020999999999996,0.067,0.604
0.3611,0.0344,0.521
0.3944,-0.135,0.508
0.34442999999999996,-0.201,0.45
0.418,-0.182,0.55
0.34653,0.0928,0.54
0.469,-0.0738,0.45399999999999996
0.42419999999999997,-0.0506,0.437
0.41769999999999996,-0.0426,0.536
0.38449999999999995,-0.0466,0.2673
0.208,-0.0458,0.451
0.489,-0.0329,0.544
0.11599999999999996,0.113,0.495
0.481,-0.0765,0.432
0.2509,0.0935,0.355
0.2742,0.159,0.498
0.28869999999999996,0.15,0.524
0.4083,0.153,0.502
0.376,-0.035,0.3306
0.40959999999999996,-0.205,0.5349999999999999
0.16799999999999998,-0.0719,0.653
0.39849999999999997,-0.23,0.529
0.30329999999999996,0.115,0.6890000000000001
0.3317,-0.168,0.694
0.45299999999999996,0.0135,0.581
0.27749999999999997,0.117,0.432
0.28709999999999997,0.0071,0.641
0.29179999999999995,-0.0401,0.6599999999999999
0.38689999999999997,0.17,0.472
0.18099999999999997,0.082,0.41100000000000003
0.43069999999999997,-0.103,0.521
0.29009999999999997,0.0858,0.521
0.34420999999999996,-0.176,0.722
0.42369999999999997,0.0553,0.6779999999999999
0.3696,0.106,0.619
0.39089999999999997,0.207,0.45699999999999996
0.37889999999999996,-0.0156,0.40900000000000003
0.25479999999999997,-0.0366,0.5549999999999999
0.502,0.198,0.573
0.41659999999999997,-0.0195,0.518
0.3102,-0.0657,0.571
0.484,-0.0672,0.477
0.524,0.0631,0.597
0.4083,0.12,0.41900000000000004
0.3319,-0.00765,0.357
0.473,-0.088,0.567
0.38449999999999995,0.211,0.41600000000000004
0.18999999999999997,-0.066,0.504
0.511,0.0366,0.45999999999999996
0.37889999999999996,-0.0563,0.721
0.28059999999999996,-0.0337,0.397
0.35383,0.0505,0.2374
0.34775999999999996,0.0201,0.3318
0.45599999999999996,-0.0691,0.41700000000000004
0.37189999999999995,0.018,0.2994
0.205,0.0276,0.443
0.3132,-0.0532,0.514
0.236,0.0379,0.446
0.4295,-0.158,0.492
0.21599999999999997,-0.0311,0.503
0.574,-0.0278,0.495
0.4191,-0.105,0.6619999999999999
0.35602,-0.122,0.372
0.22999999999999998,-0.114,0.563
0.34642999999999996,0.179,0.471
0.15799999999999997,0.0112,0.42100000000000004
0.35686999999999997,0.0367,0.3466
0.20199999999999999,-0.0195,0.499
0.22399999999999998,-0.0447,0.554
0.40809999999999996,0.143,0.496
0.3876,0.138,0.616
0.22899999999999998,0.0635,0.447
0.3087,0.0603,0.376
0.43699999999999994,-0.196,0.5820000000000001
0.3836,-0.0231,0.352
0.21999999999999997,0.0999,0.591
0.45799999999999996,-0.118,0.439
0.3908,-0.0539,0.7170000000000001
0.3387,-0.167,0.641
0.36269999999999997,0.194,0.46499999999999997
0.38,0.0729,0.698
0.18899999999999997,-0.141,0.474
0.36329999999999996,-0.0216,0.353
0.304,0.0739,0.37
0.4461,-0.123,0.45999999999999996
0.3604,-0.0492,0.7130000000000001
0.3312,-0.0821,0.5880000000000001
0.143,-0.021,0.494
0.2506,-0.0555,0.6799999999999999
0.36839999999999995,-0.125,0.591
0.44699999999999995,-0.0728,0.624
0.576,-0.0442,0.639
0.37839999999999996,0.211,0.5449999999999999
0.483,-0.112,0.583
0.4486,-0.114,0.484
0.3655,-0.0341,0.651
0.40399999999999997,-0.00829,0.479
0.3888,0.147,0.41300000000000003
0.41869999999999996,-0.0868,0.6779999999999999
0.46799999999999997,0.0902,0.65
0.243,-0.0659,0.27949999999999997
0.34113,-0.0742,0.44
0.2723,-0.049,0.683
0.44079999999999997,0.114,0.494
0.34808999999999996,0.1,0.511
0.3726,0.0264,0.596
0.3005,0.171,0.594
0.37789999999999996,-0.174,0.5920000000000001
0.21399999999999997,-0.0923,0.514
0.3999,0.177,0.506
0.257,-0.0505,0.6779999999999999
0.3117,-0.191,0.41600000000000004
0.4425,-0.0612,0.5680000000000001
0.41619999999999996,0.128,0.451
0.18299999999999997,-0.00517,0.63
0.4372,0.0868,0.369
0.2759,-0.0218,0.7110000000000001
0.2946,-0.0384,0.401
0.3005,0.129,0.491
0.3941,0.121,0.429
0.243,0.0895,0.639
0.4095,-0.109,0.65
0.484,0.0594,0.5720000000000001
0.3312,0.142,0.511
0.35767,0.138,0.41600000000000004
0.501,-0.104,0.5900000000000001
0.4438,0.157,0.55
0.471,0.114,0.367
0.294,-0.107,0.348
0.3051,-0.141,0.644
0.45499999999999996,-0.0299,0.694
0.17999999999999997,-0.0423,0.429
0.4223,0.114,0.40900000000000003
0.255,-0.131,0.51
0.491,0.0461,0.581
0.482,0.206,0.538
0.21599999999999997,0.0905,0.624
0.3792,0.0614,0.7150000000000001
0.3218,0.0575,0.719
0.19799999999999998,-0.00161,0.373
0.238,-0.212,0.429
0.2683,-0.108,0.604
0.20199999999999999,0.0804,0.622
0.483,-0.025,0.5820000000000001
0.4229,0.0387,0.375
0.40199999999999997,0.12,0.377
0.546,-0.118,0.448
0.3776,-0.0563,0.406
0.482,0.0613,0.482
0.44839999999999997,0.109,0.616
0.46199999999999997,0.0877,0.425
0.55,0.139,0.45699999999999996
0.2845,-0.179,0.5660000000000001
0.3132,0.127,0.597
0.2581,-0.00442,0.382
0.174,-0.0282,0.45499999999999996
0.42579999999999996,-0.117,0.524
0.22199999999999998,-0.0687,0.502
0.2507,0.13,0.41500000000000004
0.2697,0.000872,0.385
0.45799999999999996,0.0857,0.476
0.481,-0.117,0.389
0.515,-0.0285,0.5509999999999999
0.22699999999999998,0.116,0.587
0.4209,0.198,0.64
0.29379999999999995,-0.18,0.507
0.2742,-0.178,0.723
0.3762,0.132,0.609
0.4295,-0.133,0.5389999999999999
0.23299999999999998,0.0701,0.439
0.477,-0.0197,0.5760000000000001
0.2587,0.176,0.41700000000000004
0.35325999999999996,-0.0179,0.356
0.30469999999999997,0.0823,0.25865
0.3742,0.162,0.479
0.4133,-0.133,0.521
0.44029999999999997,0.056,0.3116
0.15099999999999997,-0.106,0.634
0.243,0.0346,0.438
0.3727,-0.201,0.46799999999999997
0.3661,0.181,0.5900000000000001
0.36469999999999997,0.174,0.354
0.2727,-0.0748,0.6699999999999999
0.2985,0.156,0.492
0.484,-0.0456,0.637
0.18299999999999997,-0.112,0.483
0.2622,0.109,0.45499999999999996
0.4314,0.0943,0.573
0.18799999999999997,0.0696,0.509
0.3198,0.0206,0.556
0.172,0.147,0.431
0.3202,-0.0588,0.5860000000000001
0.349396,-0.0968,0.436
0.3218,-0.0693,0.376
0.479,0.0226,0.45799999999999996
0.2591,0.111,0.42000000000000004
0.145,-0.172,0.436
0.3418,-0.185,0.521
0.21299999999999997,0.166,0.628
0.35612,-0.148,0.445
0.505,0.0765,0.439
0.4336,0.108,0.3301
0.501,-0.0151,0.633
0.22499999999999998,-0.177,0.598
0.311,0.0201,0.5740000000000001
0.53,-0.0977,0.47
0.37389999999999995,-0.0973,0.593
0.17099999999999999,-0.0582,0.511
0.3963,-0.0688,0.524
0.22799999999999998,0.0661,0.443
0.32549999999999996,-0.107,0.508
0.2839,0.128,0.40900000000000003
0.35824,0.0232,0.656
0.505,0.0754,0.522
0.13299999999999998,0.0896,0.426
0.43799999999999994,0.0527,0.704
0.3196,0.0273,0.7110000000000001
0.3273,-0.107,0.69
0.534,0.023,0.532
0.4054,0.109,0.651
0.26959999999999995,0.0035,0.2988
0.2541,-0.169,0.515
0.29519999999999996,-0.0242,0.7070000000000001
0.19399999999999998,0.0437,0.45399999999999996
0.46399999999999997,-0.068,0.579
0.487,-0.056,0.605
0.27649999999999997,0.0327,0.7
0.44239999999999996,0.0474,0.375
0.42569999999999997,0.174,0.472
0.502,0.0896,0.5349999999999999
0.30689999999999995,0.0251,0.698
0.25339999999999996,-0.0758,0.377
0.2607,-0.028,0.41400000000000003
0.36579999999999996,-0.107,0.6910000000000001
0.38889999999999997,0.0444,0.361
0.30119999999999997,-0.145,0.659
0.47,-0.213,0.512
0.3009,-0.0268,0.5740000000000001
0.3399,0.243,0.474
0.18499999999999997,-0.0155,0.6839999999999999
0.246,0.0495,0.3108
0.237,-0.0563,0.353
0.4153,-0.0318,0.71
0.21299999999999997,-0.133,0.616
0.3161,0.0408,0.439
0.43529999999999996,-0.0896,0.642
0.35813999999999996,0.149,0.486
0.20299999999999999,0.00672,0.358
0.499,0.00895,0.529
0.23099999999999998,-0.0847,0.524
0.2627,-0.032,0.355
0.31839999999999996,-0.191,0.606
0.4236,-0.117,0.523
0.42579999999999996,-0.0551,0.493
0.548,-0.0924,0.4
0.18699999999999997,-0.0643,0.48
0.29119999999999996,-0.122,0.596
0.24999999999999997,-0.0262,0.687
0.33249999999999996,0.0192,0.379
0.35202999999999995,-0.259,0.596
0.4321,-0.17,0.529
0.2724,-0.104,0.439
0.2673,-0.079,0.679
0.57,-0.0704,0.503
0.19999999999999998,0.0638,0.708
0.2925,-0.0778,0.387
0.3151,0.126,0.643
0.145,0.00254,0.46099999999999997
0.42469999999999997,-0.00414,0.6799999999999999
0.494,0.0975,0.5389999999999999
0.3382,-0.157,0.522
0.4371,0.217,0.534
0.59,-0.0828,0.517
0.3837,0.143,0.453
0.32599999999999996,0.0728,0.712
0.44299999999999995,0.0732,0.426
0.27359999999999995,0.121,0.598
0.3394,-0.183,0.501
0.34491,0.0193,0.347
0.37129999999999996,0.0118,0.724
0.487,0.0661,0.499
0.35124999999999995,-0.149,0.367
0.23399999999999999,0.152,0.565
0.3615,0.0138,0.3408
0.3338,-0.0386,0.512
0.3896,0.105,0.683
0.23199999999999998,-0.0984,0.471
0.2946,0.0975,0.38
0.4456,0.154,0.436
0.43779999999999997,-0.0408,0.675
0.2633,-0.0443,0.403
0.27859999999999996,-0.0246,0.732
0.3827,0.103,0.5920000000000001
0.31229999999999997,-0.085,0.5469999999999999
0.2969,-0.0962,0.396
0.239,0.121,0.623
0.489,-0.0211,0.6719999999999999
0.15999999999999998,-0.0227,0.394
0.32289999999999996,-0.164,0.562
0.38089999999999996,-0.147,0.64
0.28809999999999997,-0.085,0.475
0.3156,-0.0531,0.362
0.524,-0.0285,0.526
0.36679999999999996,0.0176,0.2766
0.3922,-0.124,0.531
0.26539999999999997,-0.0751,0.385
0.35847999999999997,-0.15,0.565
0.508,0.153,0.469
0.2903,-0.108,0.5800000000000001
0.5229999999999999,-0.00168,0.384
0.21999999999999997,0.0314,0.46799999999999997
0.45399999999999996,-0.105,0.5660000000000001
0.3745,0.197,0.544
0.205,0.123,0.513
0.34382999999999997,0.0214,0.471
0.19599999999999998,-0.05,0.451
0.493,0.0506,0.516
0.382,0.115,0.472
0.18899999999999997,0.0662,0.483
0.6319999999999999,-0.0832,0.554
0.206,-0.0873,0.579
0.22499999999999998,0.0816,0.5529999999999999
0.482,0.000968,0.627
0.36829999999999996,-0.0303,0.3312
0.3281,-0.0453,0.724
0.41809999999999997,0.0879,0.40700000000000003
0.3343,0.112,0.352
0.4456,0.0758,0.45999999999999996
0.24899999999999997,-0.00335,0.369
0.2824,0.121,0.531
0.10599999999999998,0.0519,0.40800000000000003
0.15899999999999997,-0.0841,0.386
0.238,0.0173,0.41100000000000003
0.4401,0.0179,0.399
0.46699999999999997,-0.0541,0.506
0.30479999999999996,0.00618,0.2979
0.20299999999999999,0.132,0.526
0.4069,0.0687,0.377
0.43979999999999997,-0.108,0.6579999999999999
0.37989999999999996,-0.102,0.488
0.34730999999999995,0.248,0.451
0.42519999999999997,0.12,0.5720000000000001
0.3213,0.0286,0.356
0.2762,0.0658,0.6619999999999999
0.16599999999999998,0.0281,0.5569999999999999
0.3054,0.0979,0.375
0.32549999999999996,-0.0428,0.714
0.41609999999999997,0.129,0.627
0.36629999999999996,-0.0996,0.46199999999999997
0.5449999999999999,0.0389,0.571
0.42669999999999997,0.0598,0.6639999999999999
0.37589999999999996,0.0581,0.364
0.3186,-0.112,0.558
0.2647,0.123,0.512
0.32089999999999996,-0.117,0.3387
0.25789999999999996,-0.161,0.558
0.44289999999999996,0.1,0.608
0.3847,-0.151,0.635
0.35519,-0.0996,0.579
0.29269999999999996,0.152,0.5900000000000001
0.3812,0.126,0.43
0.22199999999999998,-0.0934,0.475
0.207,-0.0123,0.45799999999999996
0.3973,-0.151,0.2898
0.29569999999999996,-0.0506,0.359
0.487,-0.0169,0.426
0.606,0.0873,0.518
0.2773,0.0167,0.49
0.21999999999999997,0.122,0.394
0.3196,0.0402,0.356
0.25239999999999996,-0.0948,0.575
0.36019999999999996,0.177,0.46599999999999997
0.291,0.0028,0.3156
0.20199999999999999,0.105,0.497
0.31289999999999996,0.137,0.432
0.45399999999999996,0.14,0.622
0.27999999999999997,0.126,0.3387
0.24,0.194,0.605
0.3655,-0.114,0.657
0.3999,0.121,0.652
0.499,0.18,0.493
0.3862,-0.0513,0.639
0.485,0.0187,0.525
0.246,0.0759,0.41100000000000003
0.3962,-0.179,0.43
0.2782,-0.0812,0.359
0.235,0.072,0.595
0.178,0.0818,0.487
0.29379999999999995,0.0799,0.357
0.33309999999999995,-0.0585,0.7110000000000001
0.3671,0.032,0.3079
0.3152,0.0152,0.34950000000000003
0.34174,0.116,0.712
0.33549999999999996,0.171,0.478
0.20199999999999999,-0.0928,0.439
0.24999999999999997,0.106,0.591
0.3384,0.164,0.594
0.246,0.105,0.565
0.18999999999999997,0.0221,0.616
0.246,0.0185,0.378
0.2843,0.131,0.5680000000000001
0.19099999999999998,-0.137,0.536
0.16199999999999998,-0.0526,0.41700000000000004
0.508,-0.0279,0.405
0.3171,-0.063,0.3227
0.3252,0.0266,0.5860000000000001
0.2909,-0.115,0.3033
0.3681,-0.133,0.362
0.24899999999999997,-0.0856,0.515
0.35119,-0.0989,0.6619999999999999
0.29579999999999995,-0.0108,0.727
0.22799999999999998,-0.0959,0.442
0.2586,0.0225,0.673
0.22799999999999998,0.00462,0.3049
0.35670999999999997,-0.0114,0.735
0.39449999999999996,0.0919,0.646
0.2576,-0.045,0.3311
0.33039999999999997,-0.135,0.496
0.21499999999999997,0.0261,0.663
0.26,-0.144,0.485
0.22499999999999998,0.177,0.589
0.21899999999999997,0.07,0.51
0.3308,-0.142,0.492
0.22699999999999998,0.0355,0.679
0.5269999999999999,-0.0569,0.477
0.09399999999999997,0.0663,0.583
0.45099999999999996,-0.0756,0.5740000000000001
0.23399999999999999,-0.114,0.575
0.45799999999999996,-0.0436,0.433
0.506,0.0237,0.575
0.21999999999999997,-0.0753,0.563
0.209,0.0263,0.489
0.3908,-0.0789,0.384
0.40259999999999996,0.0105,0.615
0.45499999999999996,0.149,0.542
0.431,-0.0574,0.427
0.19899999999999998,0.0252,0.483
0.29379999999999995,-0.133,0.5509999999999999
0.4099,-0.198,0.385
0.22899999999999998,-0.0165,0.473
0.408,-0.0825,0.5329999999999999
0.34715999999999997,0.0124,0.367
0.3318,0.0634,0.5389999999999999
0.382,-0.107,0.368
0.31029999999999996,0.0517,0.714
0.35246999999999995,-0.0541,0.3246
0.38449999999999995,0.0391,0.365
0.478,0.0806,0.599
0.241,0.0963,0.651
0.2848,-0.183,0.518
0.32399999999999995,0.0529,0.352
0.4432,0.0921,0.5780000000000001
0.3912,-0.113,0.567
0.239,-0.0943,0.406
0.2653,0.0391,0.3478
0.4495,-0.119,0.5469999999999999
0.07699999999999996,0.0645,0.491
0.3867,0.0935,0.351
0.2903,0.136,0.41200000000000003
0.39499999999999996,0.157,0.583
0.5369999999999999,-0.0523,0.383
0.3695,0.214,0.396
0.26349999999999996,-0.0932,0.6739999999999999
0.24899999999999997,0.18,0.396
0.21299999999999997,0.0451,0.404
0.48,-0.0573,0.655
0.4204,0.134,0.5680000000000001
0.19299999999999998,0.00794,0.567
0.37179999999999996,-0.11,0.358
0.3291,-0.116,0.502
0.209,0.117,0.521
0.31239999999999996,0.122,0.395
0.13499999999999998,0.0187,0.45999999999999996
0.473,-0.033,0.591
0.2976,0.0375,0.33640000000000003
0.32189999999999996,-0.136,0.53
0.235,0.027,0.41900000000000004
0.43019999999999997,-0.131,0.606
0.2714,0.0647,0.62
0.41709999999999997,-0.148,0.395
0.29219999999999996,0.0102,0.428
0.2661,0.0209,0.69
0.35751,-0.0259,0.2962
0.4098,0.12,0.505
0.19899999999999998,-0.0369,0.563
0.32839999999999997,-0.0117,0.352
0.5329999999999999,0.064,0.3448
0.29979999999999996,-0.119,0.401
0.566,-0.000834,0.544
0.247,0.0973,0.489
0.37949999999999995,-0.133,0.404
0.16399999999999998,-0.035,0.594
0.3605,-0.0583,0.7130000000000001
0.247,0.0406,0.38
0.486,0.0568,0.354
0.2761,-0.1,0.522
0.26639999999999997,-0.216,0.585
0.19499999999999998,-0.105,0.536
0.32849999999999996,-0.0954,0.399
0.4472,-0.0918,0.358
0.30879999999999996,-0.253,0.446
0.19099999999999998,0.0941,0.5740000000000001
0.2935,-0.0742,0.719
0.2934,0.0749,0.375
0.237,0.141,0.485
0.22599999999999998,0.0412,0.471
0.43599999999999994,-0.223,0.611
0.41879999999999995,0.191,0.5569999999999999
0.3195,-0.171,0.45
0.2687,-0.146,0.565
0.22899999999999998,0.00152,0.3349
0.24,-0.19,0.563
0.21899999999999997,0.0492,0.5589999999999999
0.205,0.0684,0.619
0.144,-9.53e-05,0.358
0.243,-0.0988,0.639
0.24,0.11,0.453
0.3853,0.121,0.5820000000000001
0.46599999999999997,0.161,0.5469999999999999
0.3616,-0.123,0.575
0.21899999999999997,0.0165,0.608
0.2587,0.112,0.593
0.28109999999999996,0.0686,0.275
0.3298,0.174,0.688
0.22499999999999998,-0.0929,0.38
0.485,0.0424,0.47
0.37079999999999996,-0.0505,0.714
0.3191,-0.135,0.492
0.2784,-0.11,0.375
0.4375,-0.0402,0.654
0.42,-0.135,0.514
0.27449999999999997,-0.0441,0.556
0.311,-0.0217,0.55
0.5589999999999999,-0.0245,0.661
0.482,-0.00896,0.64
0.3893,-0.115,0.544
0.3192,-0.146,0.623
0.3609,0.0535,0.7090000000000001
0.248,-0.0697,0.423
0.34853999999999996,-0.0457,0.367
0.3206,-0.0452,0.624
0.514,0.0605,0.562
0.47,-0.0903,0.527
0.37589999999999996,0.0407,0.37
0.4034,0.135,0.5429999999999999
0.21599999999999997,0.062,0.607
0.496,0.011,0.554
0.4183,-0.111,0.45499999999999996
0.2743,-0.195,0.449
0.4304,-0.0868,0.438
0.22399999999999998,0.104,0.32389999999999997
0.4485,-0.154,0.494
0.45799999999999996,-0.15,0.46799999999999997
0.40309999999999996,-0.00475,0.735
0.16899999999999998,0.0268,0.431
0.4143,0.198,0.375
0.28809999999999997,0.00817,0.399
0.2532,-0.116,0.502
0.204,-0.108,0.517
0.19199999999999998,-0.0104,0.587
0.45099999999999996,0.196,0.449
0.34303999999999996,-0.0749,0.352
0.241,-0.15,0.515
0.13999999999999999,0.0463,0.669
0.35430999999999996,0.0576,0.29610000000000003
0.48,0.0212,0.651
0.18999999999999997,0.0597,0.5780000000000001
0.2512,-0.0747,0.46099999999999997
0.23299999999999998,0.0329,0.508
0.3306,0.201,0.518
0.25549999999999995,0.148,0.479
